Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,ELD AU Equity,ELDERS LTD,AUD,1965.5551,2162.627,2431.279,2889.7049999999999,3361.4540000000002,3108.5390000000002,3415.9169999999999,3180.36,2096.58,1689.9760000000001,1509.902,680.91700000000003,515.01199999999994,576.91399999999999,691.28899999999999,802.15200000000004,930.21900000000005,1016.73,1554.0650000000001,1797.03,2019.9960000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,CNI AU Equity,CENTURIA CAPITAL GROUP,AUD,63.811999999999998,118.574,147.52000000000001,995.90300000000002,1023.509,1053.78,1062.865,962.33900000000006,892.44899999999996,828.875,776.15200000000004,717.03599999999994,666.23800000000006,551.34699999999998,575.80600000000004,1042.5350000000001,1138.1089999999999,1278.2660000000001,1601.4069999999999,2571.2730000000001,2651.9290000000001,2329.8620000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,CQE AU Equity,CHARTER HALL SOCIAL INFRASTR,AUD,#N/A,82.628,143.18899999999999,134.648,255.37700000000001,385.97,469.077,461.52800000000002,369.029,353.90600000000001,357.52699999999999,368.49200000000002,464.55200000000002,654.44799999999998,753.56,902.44299999999998,1029.412,1186.4000000000001,1357.7,1542,2081.1999999999998,2265.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,NCK AU Equity,NICK SCALI LTD,AUD,20.3019,22.106999999999999,17.39,23.041,24.431999999999999,29.617999999999999,28.326000000000001,32.170999999999999,41.075000000000003,48.354999999999997,53.811999999999998,73.909000000000006,80.426000000000002,96.337000000000003,121.471,139.27600000000001,171.321,172.57900000000001,364.79399999999998,436.82299999999998,616.39499999999998,607.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,JIN AU Equity,JUMBO INTERACTIVE LTD,AUD,0.94699999999999995,1.738,3.4277000000000002,11.5382,12.2814,10.1159,19.212499999999999,27.025700000000001,18.6935,19.528500000000001,29.723800000000001,34.734400000000001,34.603000000000002,35.312399999999997,38.231999999999999,56.753,62.923999999999999,101.66200000000001,109.52800000000001,113.773,131.21799999999999,155.822,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,SGF AU Equity,SG FLEET GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,264.709,303.67099999999999,303.67099999999999,277.57400000000001,309.97800000000001,518.96900000000005,665.49199999999996,687.70799999999997,680.89300000000003,679.76499999999999,831.94899999999996,2616.2139999999999,2837.2109999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,BGA AU Equity,BEGA CHEESE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,342.36989999999997,441.17880000000002,444.50299999999999,462.08499999999998,515.95600000000002,549.221,548.63699999999994,552.41899999999998,586.67399999999998,1056.26,1215.816,1501.1769999999999,1423.413,2486.1,2358.8000000000002,2153.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,IMD AU Equity,IMDEX LTD,AUD,31.928999999999998,36.835999999999999,34.177999999999997,35.414000000000001,52.747999999999998,149.846,173.06299999999999,173.81800000000001,163.39699999999999,213.54599999999999,274.55200000000002,285.86599999999999,262.78699999999998,236.304,196.33500000000001,210.893,226.136,259.21300000000002,318.12200000000001,366.11200000000002,393.61,806.14400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,CMW AU Equity,CROMWELL PROPERTY GROUP,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,1295.154,1368.5229999999999,1308.8230000000001,1282.828,1539.4280000000001,1837.6010000000001,2546.11,2469.94,2589.0940000000001,2878.3,3410.9,3466.3,3695.7,4990.5,5008.8999999999996,5054.2,4215.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,CIN AU Equity,CARLTON INVESTMENTS LIMITED,AUD,185.078,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,193.3554,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,CCP AU Equity,CREDIT CORP GROUP LTD,AUD,15.273999999999999,17.052,43.031700000000001,56.3506,123.6225,204.203,220.691,179.178,157.143,157.089,146.98099999999999,181.02799999999999,226.518,273.99900000000002,396.113,511.46699999999998,566.721,649.471,722.65,781.25,974.61300000000006,1248.787,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PNV AU Equity,POLYNOVO LTD,AUD,12.6143,7.4749999999999996,18.651,18.686199999999999,24.948499999999999,22.017299999999999,17.162800000000001,17.287800000000001,15.0214,11.7715,8.9091000000000005,8.6187000000000005,9.4137000000000004,8.1257999999999999,16.024899999999999,12.055899999999999,29.821899999999999,28.2285,37.856900000000003,38.339300000000001,34.971499999999999,92.620599999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,EHE AU Equity,ESTIA HEALTH LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,266.31869999999998,1146.7574,1763.067,1798.527,1825.848,1894.789,1870.3240000000001,1866.3589999999999,1794.973,1869.3109999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,HCW AU Equity,HEALTHCO REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,693.59699999999998,1724.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,SYA AU Equity,SAYONA MINING LTD,AUD,0.40200000000000002,0.753,4.3078000000000003,5.0862999999999996,8.1813000000000002,13.5893,34.987000000000002,1.5289999999999999,0.69869999999999999,1.879,1.5782,0.87609999999999999,1.6375999999999999,9.4109999999999996,24.26,22.208300000000001,22.1904,71.721299999999999,661.16099999999994,1009.573,1009.573,1009.573,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,CXO AU Equity,CORE LITHIUM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.52769999999999995,7.1075999999999997,5.8338000000000001,4.5349000000000004,5.6044,6.4577999999999998,8.8295999999999992,15.984,27.034400000000002,30.443300000000001,35.790900000000001,73.193899999999999,261.85320000000002,503.14299999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,GEM AU Equity,G8 EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,45.8065,41.0244,39.598399999999998,114.8049,188.4769,269.24209999999999,481.96600000000001,1002.795,1234.1890000000001,1173.2149999999999,1293.1759999999999,1386.549,2065.6350000000002,2068.08,1846.029,1783.5709999999999,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,RSG AU Equity,RESOLUTE MINING LTD,AUD,113.033,126.916,218.631,265.72899999999998,301.125,411.81,486.82799999999997,639.07299999999998,612.63499999999999,578.846,664.50300000000004,904.61900000000003,944.28899999999999,414.471,492.34100000000001,837.75300000000004,1121.4849999999999,1972.2779,1852.038,1342.9037000000001,1274.0768,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,MAF AU Equity,MA FINANCIAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.9771,73.575100000000006,284.89800000000002,375.21100000000001,513.94200000000001,569.34299999999996,872.87199999999996,2246.2339999999999,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,WAF AU Equity,WEST AFRICAN RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0.31309999999999999,6.7199999999999996E-2,0.1174,6.2891000000000004,9.0832999999999995,4.55,4.0042,3.0901999999999998,3.8100999999999998,11.656599999999999,11.051600000000001,89.608999999999995,335.959,530.71299999999997,804.24699999999996,878.70500000000004,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,DXI AU Equity,DEXUS INDUSTRIA REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,385.5,410.21899999999999,406.35599999999999,421.99,639.93600000000004,663.98699999999997,743.58399999999995,852.678,1113.559,1715.7539999999999,1562.433,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,AAC AU Equity,AUSTRALIAN AGRICULTURAL CO,AUD,330.68599999999998,491.48500000000001,808.20699999999999,945.15800000000002,1055.5999999999999,1298.0999999999999,1342.316,1082.1289999999999,1072.7270000000001,1162.1400000000001,1167.47,1100.1199999999999,1100.069,1214.0909999999999,1383.1189999999999,1545.655,1455.297,1286.576,1435.5419999999999,1585.5640000000001,2054.8910000000001,2379.2150000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,SLX AU Equity,SILEX SYSTEMS LTD,AUD,52.86,51.2,42.619599999999998,30.404,29.119399999999999,35.3964,80.920199999999994,79.870900000000006,84.003100000000003,163.81639999999999,132.46899999999999,137.23009999999999,97.463300000000004,62.018900000000002,56.804400000000001,51.888199999999998,49.787599999999998,37.517400000000002,29.3858,24.041799999999999,54.116900000000001,152.1995,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,WC8 AU Equity,WILDCAT RESOURCES LTD,AUD,#N/A,#N/A,#N/A,9.0364000000000004,10.33,14.644,17.016999999999999,0.15190000000000001,0.28129999999999999,1.4318,0.80730000000000002,7.7299999999999994E-2,0.73329999999999995,0.1711,3.2623000000000002,2.9453999999999998,2.5527000000000002,2.3018000000000001,7.8939000000000004,7.0377000000000001,10.608599999999999,15.2523,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,REG AU Equity,REGIS HEALTHCARE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,881.06600000000003,990.01700000000005,1389.865,1524.7429999999999,1758.6790000000001,1794.9110000000001,1793.2660000000001,1750.8969999999999,1720.0050000000001,1663.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,ERA AU Equity,ENERGY RESOURCES OF AUST,AUD,830.26,756.327,862.875,864.1,869.28800000000001,985.35299999999995,1170.4090000000001,1359.1310000000001,1423.396,1948.972,1826.2750000000001,1627.5609999999999,1341.7239999999999,1100.8150000000001,819.43200000000002,797.31200000000001,635.76599999999996,566.577,1000.153,855.93,679.77099999999996,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,CUV AU Equity,CLINUVEL PHARMACEUTICALS LTD,AUD,10.52,8.0660000000000007,10.2469,10.0556,17.070900000000002,67.824700000000007,54.970799999999997,41.613799999999998,29.506799999999998,20.165500000000002,15.9953,15.8148,17.153600000000001,13.6439,20.138300000000001,28.606999999999999,42.904600000000002,62.345399999999998,81.541799999999995,108.5676,143.9495,193.71360000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,OML AU Equity,OOH!MEDIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,375.99599999999998,375.90100000000001,431.05200000000002,576.47500000000002,590.72299999999996,1273.403,2086.7159999999999,1908.136,1852.4649999999999,1731.895,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,RIC AU Equity,RIDLEY CORP LTD,AUD,766.27099999999996,702.77499999999998,657.49,715.99199999999996,776.90899999999999,788.524,803.50199999999995,468.62099999999998,484.3,524.03399999999999,499.56099999999998,410.62599999999998,423.09100000000001,476.553,484.85,490.60300000000001,510.31900000000002,573.75400000000002,644.61800000000005,613.06100000000004,607.36599999999999,617.70100000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,CHN AU Equity,CHALICE MINING LTD,AUD,#N/A,#N/A,#N/A,#N/A,13.1736,11.830299999999999,12.5373,12.143800000000001,37.231299999999997,49.591999999999999,55.665500000000002,62.7089,56.646900000000002,56.6419,63.628399999999999,54.348700000000001,42.692500000000003,22.825900000000001,55.487699999999997,162.66399999999999,186.78,199.06399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,QAL AU Equity,QUALITAS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,474.43259999999998,489.31099999999998,537.70650000000001,534.14419999999996,812.76400000000001,739.91899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,RFF AU Equity,RURAL FUNDS GROUP,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,241.233,252.66300000000001,379.03899999999999,543.00300000000004,673.80799999999999,869.08699999999999,914.92,1041.904,1403.829,1671.009,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,TPW AU Equity,TEMPLE & WEBSTER GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.1458000000000004,5.7728999999999999,4.2050000000000001,31.477,18.87,21.722999999999999,31.044,67.308999999999997,148.346,170.34200000000001,190.78100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,C79 AU Equity,CHRYSOS CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.34,25.986999999999998,29.512,144.08600000000001,163.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,LRS AU Equity,LATIN RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5178,0.68430000000000002,4.2126999999999999,25.200900000000001,27.4603,29.0242,14.065300000000001,11.1911,12.517799999999999,12.8224,12.716799999999999,13.3309,14.994999999999999,55.979399999999998,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,A4N AU Equity,ALPHA HPA LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.54620000000000002,1.7661,5.2836999999999996,5.2535999999999996,7.1910999999999996,14.7204,6.2712000000000003,6.7474999999999996,10.8093,9.6021000000000001,10.063499999999999,9.5853999999999999,11.0815,4.7415000000000003,11.0238,51.970399999999998,54.561799999999998,67.111699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,SIG AU Equity,SIGMA HEALTHCARE LTD,AUD,#N/A,81.09,98.951999999999998,865.23699999999997,1960.8459,2068.6080000000002,2066.902,2201.4639999999999,1912.856,1552.998,1074.856,1056.171,945.16899999999998,1055.663,1108.6510000000001,1118.8820000000001,1304.7270000000001,1383.854,1212.067,1185.0730000000001,1248.2809999999999,1174.0730000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,EQT AU Equity,EQT HOLDINGS LTD,AUD,18.738,18.462,22.080100000000002,31.8703,62.600999999999999,59.012,62.401299999999999,56.874499999999998,58.642200000000003,61.877400000000002,65.482900000000001,70.369799999999998,238.86439999999999,252.33430000000001,275.59199999999998,292.11,311.99900000000002,309.55099999999999,342.666,353.834,371.15,511.91399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PTM AU Equity,PLATINUM ASSET MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,602.346,105.244,199.13900000000001,214.55500000000001,254.59299999999999,269.01799999999997,264.83300000000003,366.02300000000002,406.12599999999998,370.90300000000002,387.32299999999998,353.96600000000001,445.267,344.13799999999998,355.21199999999999,382.27100000000002,349.75900000000001,350.98200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,COF AU Equity,CENTURIA OFFICE REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,113.6,329.99369999999999,415.56299999999999,629.02200000000005,902.81100000000004,1429.421,2119.2579999999998,2068.8589999999999,2410.7730000000001,2311.0169999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,DVP AU Equity,DEVELOP GLOBAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0112999999999999,3.4651000000000001,31.715199999999999,74.856499999999997,76.562399999999997,76.209800000000001,70.553299999999993,26.695399999999999,25.3748,28.461400000000001,34.68,41.059699999999999,41.866900000000001,57.317399999999999,204.8843,245.80029999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,TIE AU Equity,TIETTO MINERALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.5065,1.9235,1.1648000000000001,6.3712,5.0922000000000001,12.6721,53.160600000000002,219.9761,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,FPR AU Equity,FLEETPARTNERS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1267.269,1929.383,2260.4789999999998,2678.915,2874.8020000000001,2249.7020000000002,2032.4860000000001,2000.491,2026.9480000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,IDX AU Equity,INTEGRAL DIAGNOSTICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.1,181.10499999999999,190.38499999999999,195.53200000000001,314.66699999999997,580.46500000000003,654.899,783.01499999999999,839.01099999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,WBT AU Equity,WEEBIT NANO LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,12.847799999999999,11.1957,13.841799999999999,2.4138000000000002,3.7454999999999998,1.8213999999999999,4.0060000000000002,1.9736,4.5082000000000004,22.209499999999998,57.008200000000002,89.506399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,ASB AU Equity,AUSTAL LTD,AUD,233.22399999999999,232.18899999999999,250.48400000000001,268.17599999999999,343.12299999999999,504.45299999999997,446.4,503.738,648.11800000000005,674.62,825.98699999999997,944.61800000000005,911.29700000000003,1068.954,1013.126,960.00099999999998,1144.183,1327.3009999999999,1368.1079999999999,1449.5150000000001,1689.4449999999999,1927.4280000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LNK AU Equity,LINK ADMINISTRATION HOLDINGS,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,789.47299999999996,815.04700000000003,1117.289,1154.9069999999999,1233.933,4161.38,5113.875,4339.4520000000002,4276.768,3942.163,3024.3330000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,SNL AU Equity,SUPPLY NETWORK LTD,AUD,14.688000000000001,15.343,17.704999999999998,19.074000000000002,18.959,19.076000000000001,20.844999999999999,21.89,23.754000000000001,28.082999999999998,30.952000000000002,35.347000000000001,41.366,46.463000000000001,49.024000000000001,54.021000000000001,59.426000000000002,69.710999999999999,106.581,117.151,138.53399999999999,169.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,MGX AU Equity,MOUNT GIBSON IRON LTD,AUD,24.74,25.466999999999999,52.786700000000003,111.02800000000001,143.26,692.5,894.03700000000003,1112.9459999999999,1296.048,1557.0730000000001,1494.8789999999999,1555.3720000000001,1602.6510000000001,411.36200000000002,472.56200000000001,496.14699999999999,589.95699999999999,729.24099999999999,804.77700000000004,898.23500000000001,690.274,676.94299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PPC AU Equity,PEET LTD,AUD,29.377600000000001,89.956000000000003,129.37029999999999,169.06299999999999,241.00800000000001,446.18700000000001,579.22299999999996,648.19600000000003,565.88,679.61400000000003,714.18799999999999,830.29200000000003,847.13199999999995,875.08100000000002,998.69399999999996,933.85799999999995,928.923,922.12400000000002,890.82,889.798,989.83900000000006,1030.299,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PPM AU Equity,PEPPER MONEY LTD/AU,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4867.7,6546.375,8312.4339999999993,10878.781999999999,17216.762999999999,22062.26,23100.411,17268.2,19919.400000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,ACL AU Equity,AUSTRALIAN CLINICAL LABS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,474.70100000000002,628.04200000000003,578.91300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,SSM AU Equity,SERVICE STREAM LTD,AUD,13.5139,21.3843,20.98,40.322499999999998,59.408000000000001,254.124,380.27300000000002,391.95100000000002,365.12700000000001,403.19499999999999,425.39600000000002,325.31599999999997,257.19099999999997,266.37700000000001,278.29199999999997,331.77300000000002,357.98500000000001,607.17100000000005,588.68100000000004,547.42600000000004,1049.655,1091.107,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,IFM AU Equity,INFOMEDIA LTD,AUD,40.124000000000002,67.611999999999995,69.421999999999997,55.976999999999997,57.664000000000001,44.851999999999997,43.470999999999997,47.609000000000002,46.292000000000002,47.802999999999997,47.889000000000003,51.615000000000002,54.548999999999999,58.609000000000002,60.277000000000001,67.007000000000005,79.611000000000004,92.22,192.25899999999999,195.85599999999999,190.90600000000001,185.21299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PFP AU Equity,PROPEL FUNERAL PARTNERS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100.73309999999999,171.33199999999999,248.464,271.02999999999997,406.92899999999997,387.34,428.64600000000002,539.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,MTAL US Equity,METALS ACQUISITION LTD-A,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,366.41180000000003,396.233,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,CBO AU Equity,COBRAM ESTATE OLIVES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,402.54899999999998,390.584,451.17099999999999,550.60900000000004,610.46100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,RPL AU Equity,REGAL PARTNERS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.599999999999994,124.613,152.28800000000001,146.244,486.61700000000002,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,MVF AU Equity,MONASH IVF GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,265.613,246.358,283.78899999999999,287.51799999999997,287.25400000000002,290.61099999999999,290.03699999999998,349.029,350.46600000000001,380.81799999999998,421.89400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,HPI AU Equity,HOTEL PROPERTY INVESTMENTS,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,746.29100000000005,766.625,806.10299999999995,501.59100000000001,570.06700000000001,599.84699999999998,662.221,702.45500000000004,710.125,791.73199999999997,961.01199999999994,1305.3409999999999,1265.694,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,ASG AU Equity,AUTOSPORTS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,252.16800000000001,886.81600000000003,1078.432,1243.8209999999999,1184.941,1207.836,1224.569,1619.329,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,CXL AU Equity,CALIX LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.143899999999999,23.418900000000001,23.199300000000001,25.273499999999999,42.762300000000003,51.6235,61.210799999999999,127.5059,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PDI AU Equity,PREDICTIVE DISCOVERY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.1299999999999999E-2,0.28460000000000002,1.8052999999999999,9.7467000000000006,12.005000000000001,16.450900000000001,16.969000000000001,11.424799999999999,4.5960000000000001,5.7968999999999999,4.8246000000000002,3.9701,13.847300000000001,38.7883,80.628200000000007,133.78829999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,AQZ AU Equity,ALLIANCE AVIATION SERVICES L,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,177.7619,180.9554,177.52500000000001,217.459,258.291,266.642,220.54599999999999,236.44900000000001,250.113,272.05599999999998,301.524,435.87400000000002,605.72699999999998,666.49,779.77800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,MRM AU Equity,MMA OFFSHORE LTD,AUD,75.915999999999997,74.006,77.460999999999999,91.546000000000006,136.37700000000001,161.887,267.90199999999999,298.10599999999999,384.24700000000001,467.01,557.88499999999999,674.47699999999998,1363.99,1425.2149999999999,1094.473,632.69000000000005,639.78399999999999,618.875,569.82000000000005,527.24400000000003,535.97699999999998,650.87699999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,GRR AU Equity,GRANGE RESOURCES LTD,AUD,19.356999999999999,16.4602,21.2837,23.6934,38.766500000000001,50.740900000000003,724.28300000000002,677.91099999999994,679.58699999999999,956.63099999999997,909.79100000000005,794.12699999999995,628.24900000000002,341.29399999999998,428.95600000000002,489.96100000000001,608.61500000000001,687.87699999999995,873.78,1120.2349999999999,1098.2190000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,MEI AU Equity,METEORIC RESOURCES NL,AUD,#N/A,#N/A,#N/A,3.2557,2.5190999999999999,2.3820000000000001,1.304,1.1221000000000001,2.8092000000000001,1.7253000000000001,1.2794000000000001,0.61890000000000001,0.67679999999999996,0.51149999999999995,0.41670000000000001,1.1305000000000001,3.3714,2.7612999999999999,6.7619999999999996,5.1841999999999997,2.1208999999999998,18.091899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PAC AU Equity,PACIFIC CURRENT GROUP LTD,AUD,10.125999999999999,17.89,32.072699999999998,50.6188,59.007399999999997,73.271199999999993,61.7624,54.201999999999998,63.170400000000001,63.450099999999999,61.560400000000001,67.8523,71.804400000000001,301.26609999999999,376.29520000000002,300.0539,387.44299999999998,431.18099999999998,439.79700000000003,458.51499999999999,604.71699999999998,606.30999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,SHV AU Equity,SELECT HARVESTS LTD,AUD,85.688999999999993,85.748999999999995,106.955,137.50800000000001,151.876,160.15299999999999,195.94800000000001,214.959,229.60499999999999,305.58,279.30700000000002,303.84500000000003,330.71899999999999,487.91199999999998,449.77199999999999,479.69099999999997,516.553,552.85599999999999,824.89400000000001,1003.8049999999999,1001.69,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
