Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
74,ILU AU Equity,ILUKA RESOURCES LTD,AUD,216.459,217.311,232.814,232.814,232.9143,232.9143,232.9143,242.2373,377.888,416.7961,415.4804,416.4318,417.0713,417.7636,417.8763,417.5067,418.2353,418.6481,421.7202,422.1143,#N/A,#N/A,,,,,,,
75,ORA AU Equity,ORORA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,212.1984,1206.6849,1200.2242,1206.685,1206.685,1206.685,1206.685,965.363,#N/A,,,,,,,
76,YAL AU Equity,YANCOAL AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.975,994.2167,994.2167,994.2167,994.2167,994.2767,43959.4466,1320.4394,1320.4394,#N/A,#N/A,,,,,,,
77,ANN AU Equity,ANSELL LTD,AUD,1033.072,933.789,187.074,185.918,176.3109,160.1255,151.7825,144.7904,135.8515,136.162,131.5777,133.0116,130.6567,130.618,152.9379,153.1548,147.6608,147.3285,142.2801,132.3026,128.5273,#N/A,,,,,,,
78,VEA AU Equity,VIVA ENERGY GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1944.5352,1944.5352,#N/A,#N/A,,,,,,,
79,IGO AU Equity,IGO LTD,AUD,#N/A,#N/A,47.5057,68.1557,75.2373,106.983,112.2711,114.7121,116.94,113.6135,113.8135,202.9071,232.8825,232.8825,233.3239,234.2566,511.4229,586.747,586.923,590.4778,590.797,#N/A,,,,,,,
80,SAR AU Equity,SARACEN MINERAL HOLDINGS LTD,AUD,32.859,32.859,32.859,32.859,38.2163,75.8463,119.1628,150.2799,172.2799,353.41,459.6697,492.2514,594.8156,595.2632,792.7847,792.7847,800.7993,810.5489,818.0093,820.4139,1102.9915,#N/A,,,,,,,
81,OZL AU Equity,OZ MINERALS LTD,AUD,290.768,419.206,770.931,946.727,1189.2766,1371.0041,1384.7776,1545.4273,3121.3398,3121.3398,3238.5465,314.0088,303.0652,303.4413,303.4611,303.47,298.6648,298.6648,322.8998,322.8998,#N/A,#N/A,,,,,,,
82,BOQ AU Equity,BANK OF QUEENSLAND LTD,AUD,64.467,61.399,64.9723,76.5149,93.5365,101.1002,106.4691,113.1882,149.9477,199.7899,215.1023,224.4635,307.9302,319.6479,362.2193,370.2793,380.4584,391.1744,396.7243,405.1408,453.7022,#N/A,,,,,,,
83,RWC AU Equity,RELIANCE WORLDWIDE CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,525,525,790.0948,790.0948,790.0948,#N/A,,,,,,,
