Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
79,IGO AU Equity,IGO LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
80,SAR AU Equity,SARACEN MINERAL HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
81,OZL AU Equity,OZ MINERALS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
82,BOQ AU Equity,BANK OF QUEENSLAND LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
83,RWC AU Equity,RELIANCE WORLDWIDE CORP LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
84,LNK AU Equity,LINK ADMINISTRATION HOLDINGS,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
85,MIN AU Equity,MINERAL RESOURCES LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
86,NEC AU Equity,NINE ENTERTAINMENT CO HOLDIN,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
87,SDF AU Equity,STEADFAST GROUP LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
88,PMV AU Equity,PREMIER INVESTMENTS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
89,NHF AU Equity,NIB HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
90,BKW AU Equity,BRICKWORKS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
91,PDL AU Equity,PENDAL GROUP LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
92,IFL AU Equity,IOOF HOLDINGS LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
93,APX AU Equity,APPEN LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
94,WHC AU Equity,WHITEHAVEN COAL LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
95,PTM AU Equity,PLATINUM ASSET MANAGEMENT,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
96,TNE AU Equity,TECHNOLOGY ONE LTD,AUD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
