Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
80,SAR AU Equity,SARACEN MINERAL HOLDINGS LTD,AUD,1.782,0.853,0.532,0.482,0.0987,0,0,0,0,0,31.392,155.671,183.759,210.605,211.424,249.872,276.502,423.058,510.961,555.591,1073.971,#N/A,,,,,,,
81,OZL AU Equity,OZ MINERALS LTD,AUD,#N/A,#N/A,#N/A,86.387,73.141,389.169,1275.209,602.6,0,608.5,1128.4,1115.9,985.7,644,831,879.4,822.9,1023.1,1117,1107,#N/A,#N/A,,,,,,,
82,BOQ AU Equity,BANK OF QUEENSLAND LTD,AUD,288.849,339.263,355.448,452.1,819,976.2,1138.1,1450.6,2192.6,2193.1,2403.3,2864.8,2763.8,2474.4,2303,2427,2348,2223,2225,2193,1910,#N/A,,,,,,,
83,RWC AU Equity,RELIANCE WORLDWIDE CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,303.2767,392.1959,451.7325,451.7325,601.693,769.38,1103.957,1162.411,#N/A,,,,,,,
84,LNK AU Equity,LINK ADMINISTRATION HOLDINGS,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,365.051,410.408,588.343,775.896,779.976,1198.416,1403.465,1230.401,#N/A,,,,,,,
85,MIN AU Equity,MINERAL RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,146.74,235.441,257.439,312.643,609.518,925.857,1096.982,1899.032,1299.063,1177.641,1457.992,1624.431,1511.975,2124.7,#N/A,,,,,,,
86,NEC AU Equity,NINE ENTERTAINMENT CO HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1264.624,1315.834,1381.712,1279.862,1235.294,1395.07,1958.464,2185.835,#N/A,,,,,,,
87,SDF AU Equity,STEADFAST GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20.6,30.941,34.769,149.179,259.038,349.561,381.83,439.577,526.346,592.784,#N/A,,,,,,,
88,PMV AU Equity,PREMIER INVESTMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,851.123,879.092,876.035,837.671,843.693,893.055,948.064,1049.752,1093.037,1182.446,1271.18,1216.49,#N/A,,,,,,,
89,NHF AU Equity,NIB HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,630.637,696.895,766.869,828.851,947.111,1045.724,1153.004,1322.285,1526.963,1671.292,1891.384,2038.7,2265.7,2458.7,2520.1,#N/A,,,,,,,
