Num,Ticker,Name,Data FX,FY 2000,FY 2001,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,,,,,,,
102,NXT AU Equity,NEXTDC LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-14.275,-5.4030000000000005,-21.18,-6.161,9.968,25.634,30.916,31.948,34.518,#N/A,,,,,,,
103,ABC AU Equity,ADELAIDE BRIGHTON LTD,AUD,64.344,40.112,66.708,79.041,89.783,100.662,121.7,137.3,158.5,157.7,184.1,187.7,194.4,198.5,225.8,278.7,237.6,232.5,228,50.4,#N/A,#N/A,,,,,,,
104,CSR AU Equity,CSR LTD,AUD,760.6,817.2,248,236.9,236.7,300.9,336.9,305.5,221.4,-232,-66.4,-18,116.2,-195.9,132.5,198.9,238.8,261.2,299.1,202.8,195.5,#N/A,,,,,,,
105,CTD AU Equity,CORPORATE TRAVEL MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.977,11.474,16.566,16.493,23.363,40.112,59.523,80.872,106.765,123.704,-2.394,#N/A,,,,,,,
106,RRL AU Equity,REGIS RESOURCES LTD,AUD,-9.899000000000001,-4.457,-7.233,-4.959,-2.0118,-1.3273,-1.5332,-1.804,-2.15,-91.719,-18.914,38.682,76.991,203.247,-208.089,127.923,159.148,195.721,248.124,232.563,285.818,#N/A,,,,,,,
107,NUF AU Equity,NUFARM LTD,AUD,104.847,110.892,92.673,109.344,115.462,153.913,185.315,185.149,301.185,175.912,70.364,25.649,144.57,183.685,147.504,148.961,201.654,278.621,175.421,84.399,-214.678,#N/A,,,,,,,
108,EVT AU Equity,EVENT HOSPITALITY AND ENTERT,AUD,36.637,27.098,29.27,35.69,9.716,38.115,45.061,13.715,52.654,49.495,91.092,75.909,66.489,111.856,115.157,154.878,190.869,159.108,154.235,157.073,-17.502,#N/A,,,,,,,
109,SGM AU Equity,SIMS LTD,AUD,47.498,64.156,67.87,110.984,171.103,281.656,297.617,375.028,620.514,-163.734,193.6,270.6,-615.3,-442.7,81.1,131.6,-222.8,160.1,193.7,167.3,-255.9,#N/A,,,,,,,
110,DHG AU Equity,DOMAIN HOLDINGS AUSTRALIA LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.186,13.403,-110.381,-204.972,#N/A,,,,,,,
111,SUL AU Equity,SUPER RETAIL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,5.726,34.674,29.391,38.33,48.378,53.689,66.086,86.129,140.4,171.1,188.2,155.2,104.4,156.4,219.6,213.4,211.5,#N/A,,,,,,,
112,PPT AU Equity,PERPETUAL LTD,AUD,49.614,60.19,86.652,96.256,127.051,138.737,177.791,206.887,185.399,59.005,133.527,91.943,34.706,83.077,112.778,174.155,183.312,189.342,191.327,162.162,116.607,#N/A,,,,,,,
113,NAN AU Equity,NANOSONICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.9668999999999999,-6.3389,-9.09,-9.948,-8.957,-12.973,-5.896,-6.41,-2.406,-7.771,0.171,14.669,2.605,13.674,12.341,#N/A,,,,,,,
114,SBM AU Equity,ST BARBARA LTD,AUD,-0.421,2.991,-19.748,-25.845,-31.608,-11.585,-14.554,-19.515,-30.897,-65.511,-21.292,53.239,112.568,-287.314,-204.889,77.901,217.049,204.682,258.038,198.874,184.925,#N/A,,,,,,,
115,BIN AU Equity,BINGO INDUSTRIES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.1939,20.268,22.242,33.336,61.939,37.586,106.936,#N/A,,,,,,,
116,BAP AU Equity,BAPCOR LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.9311,10.4543,27.646,21.999,32.107,66.974,89.486,131.486,145.873,127.915,#N/A,,,,,,,
117,VOC AU Equity,VOCUS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3345,-0.3345,-0.2341,1.0238,4.8306000000000004,6.582,11.2591,13.3545,20.592,33.667,113.373,-1389.629,130.808,103.45,-109.109,#N/A,,,,,,,
118,WEB AU Equity,WEBJET LTD,AUD,-1.112,-2.465,-1.687,-1.705,-1.1802,0.6738,3.1455,3.6630000000000003,7.904,8.999,12.769,13.518,18.121,10.068,21.149,24.854,30.514,61.52,66.4,89.7,-24.4,#N/A,,,,,,,
119,IPH AU Equity,IPH LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.3,33.621,34.177,51.352,57.253,54.828,70.799,75.454,#N/A,,,,,,,
120,TYR AU Equity,TYRO PAYMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-17.033,-18.297,-20.263,-38.057,#N/A,,,,,,,
121,GNC AU Equity,GRAINCORP LTD-A,AUD,55.972,72.643,72.839,-36.757,66.728,22.364,50.795,-37.386,-8.134,129.396,131.115,262.6,322.1,229.3,95.6,89.8,103.6,223.9,117.1,-111.1,#N/A,#N/A,,,,,,,
122,HLS AU Equity,HEALIUS LTD,AUD,10.651,15.318,16.791,23.24,31.914,55.665,74.087,85.092,105.042,304.628,254.356,207.853,264.006,290.029,255.477,72.6,114.4,-469.7,64.6,107.6,52.4,#N/A,,,,,,,
123,NHC AU Equity,NEW HOPE CORP LTD,AUD,52.8014,54.8219,43.67,36.623,21.187,62.097,57.848,61.899,116.63,2615.862,145.981,626.609,116.996,58.881,31.299,-63.011,-94.081,192.553,274.476,326.611,-199.424,#N/A,,,,,,,
124,CCP AU Equity,CREDIT CORP GROUP LTD,AUD,#N/A,2.24,3.095,4.955,8.5116,15.5186,13.7838,13.683,83.268,25.691,27.606,35.44,38.852,46.279,51.206,56.349,69.244,85.846,101.22,112.457,32.889,#N/A,,,,,,,
125,HTA AU Equity,HUTCHISON TELECOMM (AUST),AUD,-98.929,-143.167,-175.593,-406.348,-776.326,-463.273,-212.52,-179.29,-128.862,528.698,-1.4729999999999999,-0.086,-1.121,4.012,15.47,-1.299,-1.246,-1.222,-1.1280000000000001,-1.423,#N/A,#N/A,,,,,,,
126,LYC AU Equity,LYNAS CORP LTD,AUD,-0.807,-5.172,-3.197,-2.521,-4.6253,-4.3956,-4.774,-6.35,-9.88,-29.485,-49.439,-57.906,-90.052,-128.411,-318.02,-81.277,-56.698,-10.764,86.14,56.71,-10.338,#N/A,,,,,,,
127,MND AU Equity,MONADELPHOUS GROUP LTD,AUD,8.752,4.91,6.477,9.734,10.718,19.671,38.191,81.405,95.115,100.957,111.835,130.546,167.915,220.667,206.142,143.866,94.609,80.255,98.873,75.335,52.634,#N/A,,,,,,,
128,IVC AU Equity,INVOCARE LTD,AUD,#N/A,14.86,27.417,28.475,37.527,39.064,41.063,49.713,51.906,75.554,48.174,53.473,78.097,84.51,92.529,95.78,90.79,86.061,85.691,75.7,#N/A,#N/A,,,,,,,
129,MP1 AU Equity,MEGAPORT LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-20.5833,-28.9099,-27.6317,-37.592,-43.132,#N/A,,,,,,,
130,GMA AU Equity,GENWORTH MORTGAGE INSURANCE,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,369.644,253.463,265.882,311.206,341.989,303.537,223.652,118.892,181.26,#N/A,#N/A,,,,,,,
131,ARB AU Equity,ARB CORP LTD,AUD,7.5280000000000005,9.114,11.64,13.666,16.3777,17.385,18.452,21.391,25.756,31.933,43.844,50.334,51.336,56.496,56.874,58.488,64.516,67.407,74.107,77.908,79.766,#N/A,,,,,,,
132,EML AU Equity,EML PAYMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.1033,-0.0279,-0.236,-1.7745,-1.1908,-3.1434,-0.5774,-5.3613,-11.2188,-6.5574,-6.6392,-6.7434,-2.71,-3.767,2.875,12.113,-6.54,#N/A,,,,,,,
133,BKL AU Equity,BLACKMORES LTD,AUD,9.039,8.661,8.481,10.149,13.911,16.836,20.469,25.371,26.737,31.574,36.959,41.625,41.863,38.279,39.974,71.418,148.073,88.047,102.555,76.554,29.383,#N/A,,,,,,,
134,CUV AU Equity,CLINUVEL PHARMACEUTICALS LTD,AUD,#N/A,-1.966,-3.399,-4.113,-7.5849,-12.4075,-11.2008,-11.4463,-18.9228,-18.2778,-12.9657,-12.3066,-10.3124,-7.2718,-5.8297,-10.8269,-3.5496,6.71,11.9278,16.0995,11.5904,#N/A,,,,,,,
135,FNP AU Equity,FREEDOM FOODS GROUP LTD,AUD,1.896,0.213,0.401,0.925,-0.689,1.255,1.892,2.94,3.367,3.525,2.801,2.8369999999999997,3.964,8.127,12.201,9.092,10.350999999999999,12.067,16.938,24.014,#N/A,#N/A,,,,,,,
136,Z1P AU Equity,ZIP CO LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.3091,-2.4913,-2.0401,-2.022,-2.8474,-0.2854,-7.0496,-9.35,-21.2295,-10.9667,-68.201,#N/A,,,,,,,
137,NWH AU Equity,NRW HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.855,46.776,60.112,59.693,64.584,153.994,119.439,65.456,-278.312,23.87,29.601,41.069,54.318,113.064,#N/A,,,,,,,
138,AVH AU Equity,AVITA MEDICAL LTD,AUD,#N/A,#N/A,-1.775,-2.4009,-7.297,-15.5077,-13.2392,-10.68,-5.2696,-5.3657,-6.3806,-1.9861,-8.2574,-8.6333,-6.8194,-8.5655,-11.3542,-12.6702,-17.947,-25.528,-42.679,#N/A,,,,,,,
139,ASB AU Equity,AUSTAL LTD,AUD,28.25,6.234,30.074,-35.742,24.426,45.593,42.688,55.277,50.204,0.298,53.472,17.973,25.614,32.037,56.06,72.279,-121.699,46.389,64.529,93.369,130.54,#N/A,,,,,,,
140,PRU AU Equity,PERSEUS MINING LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.3487,-1.1476,-1.7938,-1.9529999999999998,-5.4661,-5.8541,-10.1111,-19.6132,45.2962,30.419,9.24,64.272,-54.258,-89.018,-22.513,-6.83,112.958,#N/A,,,,,,,
141,CDA AU Equity,CODAN LTD,AUD,#N/A,17.2361,16.601,18.223,23.314,22.223,13.959,16.798000000000002,14.2,21.825,28.93,39.802,46.754,65.462,13.561,17.57,21.613,60.377,53.922,63.505,90.478,#N/A,,,,,,,
142,LOV AU Equity,LOVISA HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.326,6.375,10.083,37.47,24.222,40.704,51.074,52.484,25.667,#N/A,,,,,,,
143,UOS AU Equity,UNITED OVERSEAS AUSTRALIA,AUD,3.233,9.823,14.088,21.891,10.05,20.995,6.569,15.542,78.958,189.016,123.664,167.628,160.478,208.826,169.593,247.75,310.573,198.086,184.111,175.007,#N/A,#N/A,,,,,,,
144,PNV AU Equity,POLYNOVO LTD,AUD,-4.065,-5.548,-4.2313,-9.149,-12.3622,-11.5189,-12.3748,-14.7853,-5.3714,-3.1966,-3.2224,-3.9599,-3.1568,-1.7356,-3.1264,-1.5327,-3.4452,-5.1449,-6.2494,-3.524,-4.1362,#N/A,,,,,,,
145,VAH AU Equity,VIRGIN AUSTRALIA HOLDINGS LT,AUD,#N/A,#N/A,#N/A,151.248,224.315,224.315,224.315,322.7,-34.5,-4.4,96.6,14.5,66.3,-114.8,-329.8,-79.3,-274.8,-125,-52.3,-134.6,#N/A,#N/A,,,,,,,
146,BVS AU Equity,BRAVURA SOLUTIONS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.351,9.393,7.602,-1.339,-12.046,-17.668,7.812,6.399,-1.117,-77.151,18.629,24.349,31.479,42.091,50.333,#N/A,,,,,,,
147,ING AU Equity,INGHAMS GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80.883,268.051,71.6,117.2,166.5,195.2,124.1,#N/A,,,,,,,
148,ZIM AU Equity,ZIMPLATS HOLDINGS LTD,AUD,-2.7478,-2.6768,3.6170999999999998,30.4604,42.873,21.0739,76.5594,145.2197,158.7098,-18.7948,203.7799,256.1285,150.069,108.7721,139.9964,71.0086,50.2008,145.0032,217.861,288.5554,562.734,#N/A,,,,,,,
149,CIA AU Equity,CHAMPION IRON LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.383,-1.456,-3.3009,-0.7098,-0.4508,-0.2579,-0.745,-49.7714,-9.8384,-4.0904,-33.4643,-84.8981,275.6,360.2971,#N/A,,,,,,,
150,GOR AU Equity,GOLD ROAD RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2552,-1.1076,-3.5411,-3.0253,-2.135,-3.7319,-3.774,-23.6743,-2.8975,-4.4426,-11.5757,-10.0408,-29.396,4.727,#N/A,#N/A,,,,,,,
151,SLR AU Equity,SILVER LAKE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-0.001,-0.0011,-0.0836,-4.394,13.549,16.079,21.982,42.559,-366.569,-118.862,-88.989,8.469,-4.044,20.428,8.584,133.145,#N/A,,,,,,,
152,NEA AU Equity,NEARMAP LTD,AUD,0.303,0.126,-1.168,-1.863,-2.2941,-2.9701,-2.4677,4.4542,19.4164,-6.299,-8.5828,1.2117,-10.561,-1.2497,3.021,-0.365,-5.01,-1.448,-8.407,-11.199,-37.75,#N/A,,,,,,,
153,RSG AU Equity,RESOLUTE MINING LTD,AUD,#N/A,#N/A,10.947,10.806000000000001,13.725,1.575,12.458,-7.725,-10.13,27.484,39.381,48.722,179.55,169.336,51.584,68.715,133.745,156.162,33.473,19.481,#N/A,#N/A,,,,,,,
154,MSB AU Equity,MESOBLAST LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-1.4894,-8.7602,-8.6928,-8.6412,-10.0221,-11.1463,89.2783,-57.893,-69.721,-84.738,-124.95,-111.9002,-120.2369,-97.072,-123.0002,-110.8624,#N/A,,,,,,,
155,DDR AU Equity,DICKER DATA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.2399,5.2914,7.3594,8.2977,11.0707,15.409,16.711,14.385,36.703,42.975,46.097,52.925,81.84,#N/A,#N/A,,,,,,,
156,PRN AU Equity,PERENTI GLOBAL LTD,AUD,-6.177,5.5600000000000005,0.026,4.215,3.761,12.973,29.505,38.078,53.335,55.443,81.257,109.317,152.109,126.058,-10.675,-151.954,64.118,60.529,80.378,196.449,99.672,#N/A,,,,,,,
157,MGX AU Equity,MOUNT GIBSON IRON LTD,AUD,#N/A,#N/A,-0.538,-11.548,-8.2014,23.228,14.953,41.449,172.974,98.412,178.324,326.669,211.623,124.536,138.755,-997.7,71.199,13.139,86.792,60.6673,122.58,#N/A,,,,,,,
158,NIC AU Equity,NICKEL MINES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.9879,-4.4779,-2.0907,19.0412,#N/A,#N/A,,,,,,,
159,SSM AU Equity,SERVICE STREAM LTD,AUD,#N/A,#N/A,5.1316,9.3705,9.098,20.2635,6.838,15.753,30.554,22.428,-0.125,28.818,31.27,-110.666,7.564,19.064,28.409,40.873,57.851,74.014,74.013,#N/A,,,,,,,
160,SFR AU Equity,SANDFIRE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.8459,-2.0782,-2.8215,-5.7556,-5.6538,-5.4865,-30.555,-61.682,-31.38,143.881,125.765,127.836,76.434,114.172,173.765,153.056,113.821,#N/A,,,,,,,
161,CKF AU Equity,COLLINS FOODS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.4,36.2,34.247,32.755,29.777,26.928,6.849,50.812,51.126,58.706,69.792,85.431,#N/A,,,,,,,
162,MMS AU Equity,MCMILLAN SHAKESPEARE LTD,AUD,#N/A,#N/A,#N/A,#N/A,1.4152,9.0319,15.3809,18.8555,24.146,27.653,57.335,72.709,86.331,97.675,89.043,105.137,134.233,133.626,133.73,108.429,32.856,#N/A,,,,,,,
163,AX1 AU Equity,ACCENT GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,14.703,0.577,2.301,4.591,5.928,8.882,11.966,12.924,14.383,15.92,15.879,45.45,44.493,64.695,80.585,94.773,#N/A,,,,,,,
164,ELD AU Equity,ELDERS LTD,AUD,77.192,33.827,-3.472,20.749,42.161,-5.156,35.516,73.403,61.076,-231.606,-56.137,-62.235,-57.242,-253.809,23.667,37.756,55.27,65.628,65.507,64.578,#N/A,#N/A,,,,,,,
165,CGC AU Equity,COSTA GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-24.7309,22.499,16.275,36.392,70.338,63.934,-15.311,#N/A,#N/A,,,,,,,
166,COE AU Equity,COOPER ENERGY LTD,AUD,#N/A,#N/A,#N/A,-1.706,-4.6318,12.753,11.794,6.642,11.516,1.018,2.945,-8.904,17.336,16.454,33.559,-0.517,-3.637,-5.124,6.931,-12.449,-123.927,#N/A,,,,,,,
167,LIC AU Equity,LIFESTYLE COMMUNITIES LTD,AUD,4.348,13.139,6.391,2.86,-3.082,4.1678,0.0875,0.4105,2.002,1.3976,8.7624,11.3496,12.6208,13.9895,22.7846,32.7576,29.1856,41.4981,75.7757,81.053,62.131,#N/A,,,,,,,
168,GUD AU Equity,G.U.D. HOLDINGS LTD,AUD,21.661,23.661,41.885,47.893,64.092,61.941,58.322,62.594,59.681,61.964,69.699,56.407,66.312,49.073,25.598,47.5,66.854,75.93,77.103,82.82,70.925,#N/A,,,,,,,
169,PGH AU Equity,PACT GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130.723,132.569,144.8782,120.056,127.327,148.23,154.519,138.926,-276.461,169.57,#N/A,,,,,,,
170,JIN AU Equity,JUMBO INTERACTIVE LTD,AUD,-6.145,-0.779,-0.633,-0.067,0.2547,0.5943,0.6405,-0.7292,2.1338,4.0229,4.5674,5.573,8.3481,4.3829,3.8641,1.779,7.332,10.206,15.987,36.365,36.38,#N/A,,,,,,,
171,BGA AU Equity,BEGA CHEESE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.3487,31.8078,38.13,30.797,37.105,40.895,97.555,19.557,42.718,199.957,63.541,27.245,41.954,#N/A,,,,,,,
172,SIQ AU Equity,SMARTGROUP CORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.2,16.3,8.592,1.73,29.823,50.272,73.567,90.248,92.72,#N/A,#N/A,,,,,,,
173,AUB AU Equity,AUB GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.124,5.761,7.392,9.057,12.66,15.834,19.308,39.388,34.207,33.071,37.642,29.707,38.157,34.763,37.828,#N/A,,,,,,,
174,OML AU Equity,OOH!MEDIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-11.4,5.269,2.346,34.318,42.603,54.459,54.587,81.499,#N/A,#N/A,,,,,,,
175,GWA AU Equity,GWA GROUP LTD,AUD,86.605,75.944,78.914,90.49,99.083,99.347,81.242,91.019,73.728,81.174,95.712,101.339,70.74,55.336,56.656,23.095,77.96,74.774,76.32,69.296,69.852,#N/A,,,,,,,
176,GEM AU Equity,G8 EDUCATION LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2819,9.3833,0.6956,6.4754,22.9808,27.0387,47.35,104.315,160.424,160.691,150.878,132.184,159.42,#N/A,#N/A,,,,,,,
177,TGR AU Equity,TASSAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,11.712,10.718,15.154,30.285,28.54,41.301,39.783,47.944,43.677,52.539,62.232,74.907,76.131,93.45,86.886,90.245,105.966,#N/A,,,,,,,
178,PNI AU Equity,PINNACLE INVESTMENT MANAGEME,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.723,28.092,16.835,0.576,-13.562,-8.673,-14.242,-6.864,-0.09,-7.688,-7.3469999999999995,-5.423,-1.7610000000000001,-2.622,-5.599,#N/A,,,,,,,
179,EOS AU Equity,ELECTRO OPTIC SYSTEMS HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,-9.4805,-17.0658,-23.6357,-15.6862,-0.7924,5.6154,2.8023,-0.8212,-10.0618,1.0419,-3.7079,1.3699,-3.6625,-8.8628,6.6154,21.1746,#N/A,#N/A,,,,,,,
180,EOF AU Equity,ECOFIBRE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-8.0675,-7.682,4.808,17.138,#N/A,,,,,,,
181,WSA AU Equity,WESTERN AREAS LTD,AUD,-0.031,-0.382,-0.861,-0.754,-2.789,-3.271,-4.462,2.144,6.7,-23.462,57.793,229.184,77.766,-107.124,65.965,57.845,-37.309,17.53,15.343,17.488,46.989,#N/A,,,,,,,
182,PSI AU Equity,PSC INSURANCE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.7805,9.5025,11.826,15.9559,27.078,40.042,40.13,31.983,#N/A,,,,,,,
183,RMS AU Equity,RAMELIUS RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.5447,-0.6519,-0.6453,8.0216,1.0716,6.5088,26.6374,86.274,1.635,-67.949,-101.674,23.449,25.602,24.584,46.208,30.602,152.483,#N/A,,,,,,,
184,SHV AU Equity,SELECT HARVESTS LTD,AUD,8.52,12.342,15.933,17.365,23.851,33.146,38.375,39.405,27.12,26.826999999999998,25.814,21.862,-2.495,5.241,31.288,85.845,49.828,16.979,34.869,80.01,#N/A,#N/A,,,,,,,
185,OPT AU Equity,OPTHEA LTD,AUD,-1.783,-2.512,-6.5601,-4.465,-2.5989,-3.1236,-4.7776,12.556000000000001,-8.575,-11.3538,-7.3533,-11.472,-8.5094,-7.3521,-6.5683,-8.7858,-8.4679,-9.8223,-29.7646,-35.9096,-24.6618,#N/A,,,,,,,
186,MOE AU Equity,MOELIS AUSTRALIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7.9096,14.4919,42.519,44.954,35.192,#N/A,#N/A,,,,,,,
187,HSN AU Equity,HANSEN TECHNOLOGIES LTD,AUD,0.92,5.62,-5.902,-3.86,-0.21,3.659,0.021,1.325,7.714,8.977,13.518,15.823,15.705,11.271,19.266,23.74,36.303,32.762,38.94,29.76,29.841,#N/A,,,,,,,
188,IDX AU Equity,INTEGRAL DIAGNOSTICS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.7,20.9,25.4,19.518,23.78,24.56,35.375,43.53,#N/A,,,,,,,
189,VRL AU Equity,VILLAGE ROADSHOW LTD,AUD,104.422,-151.208,-151.208,55.688,41.565,33.78,72.874,82.215,135.588,111.798,94.877,64.404,93.827,93.358,88.051,76.239,71.821,-37.576,1.65,18.419,-110.833,#N/A,,,,,,,
190,REG AU Equity,REGIS HEALTHCARE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.7,42.8,47.225,94.517,71.123,94.145,85.59,83.027,81.388,#N/A,,,,,,,
191,PBH AU Equity,POINTSBET HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-3.1638,-6.6862,-39.1159,-44.0699,#N/A,,,,,,,
192,MYX AU Equity,MAYNE PHARMA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0096,-1.9641,-4.232,-5.1649,1.548,-0.009,4.748,6.352,28.984,15.566,47.408,127.973,-149.592,-336.525,-104.123,#N/A,,,,,,,
193,FXL AU Equity,FLEXIGROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.902,47.274,47.21,56.429,69.79,82.57,95.068,85,112.9,69.7,122.2,15.5,89.6,24.7,#N/A,,,,,,,
194,WBA AU Equity,WEBSTER LTD,AUD,-1.916,2.672,4.761,1.786,3.9779999999999998,-7.682,3.774,2.188,4.523,0.39,-3.251,2.93,4.356,4.696,9.014,11.47,-74.384,71.992,47.426,6.824,#N/A,#N/A,,,,,,,
195,KGN AU Equity,KOGAN.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.2,0.2,1.6366,6.5065,19.9805,23.9928,41.04,#N/A,,,,,,,
196,SLK AU Equity,SEALINK TRAVEL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.1551,8.7002,6.7274,9.2093,11.4761,14.474,34.239,37.513,30.59,29.494,2.002,#N/A,,,,,,,
197,EHL AU Equity,EMECO HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,24.564,75.432,110.041,119.223,99.988,48.51,93.206,128.72,35.001,-218.389,-80.452,-148.85,-99.898,49.649,98.966,105.335,#N/A,,,,,,,
198,HUB AU Equity,HUB24 LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9755,0.006,-3.7388,-2.8061,-1.0681,-4.4467,-21.8018,-6.9722,-7.868,-5.3504,-2.3123,3.7513,9.8098,10.8457,12.8274,#N/A,,,,,,,
199,ORE AU Equity,OROCOBRE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1016,-0.1883,-0.6536,-1.534,-3.5286999999999997,-3.3465,-4.2623,-9.6094,-6.6776,-10.9827,-14.4177,-24.0821,-22.8793,49.1248,-75.9618,#N/A,,,,,,,
200,SGF AU Equity,SG FLEET GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29.843,41.697,58.4,24.322,60.333,74.988,94.816,104.194,93.723,59.207,#N/A,,,,,,,
