Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,
83,HVN AU Equity,HARVEY NORMAN HOLDINGS LTD,AUD,-41.481000000000002,-53.134999999999998,-58.101999999999997,-79.323999999999998,-79.334000000000003,-95.24,-138.101,-127.47799999999999,-138.101,-138.101,-116.855,-90.296999999999997,-111.54300000000001,-333.66399999999999,-266.88200000000001,-344.96199999999999,-267.33699999999999,-342.12200000000001,-322.505,-473.483,-436.10199999999998,-380.03199999999998,,,,,,,
84,DMP AU Equity,DOMINO'S PIZZA ENTERPRISES L,AUD,0,0,0,0,-2.8820000000000001,-3.26,-3.915,-4.2460000000000004,-9.5389999999999997,-15.186999999999999,-16.954000000000001,-20.762,-26.067,-37.621000000000002,-54.003999999999998,-77.085999999999999,-90.808000000000007,-96.123999999999995,-102.806,-121.98399999999999,-150.14699999999999,-119.01300000000001,,,,,,,
85,VEA AU Equity,VIVA ENERGY GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,-252.8,0,-134.19999999999999,-180.5,-65.7,-261.5,#N/A,,,,,,,
86,LLC AU Equity,LENDLEASE GROUP,AUD,-73.3,-80.900000000000006,-159.6,-196.9,-203.2,-237.2,-315.5,-188.3,-126.1,-127.3,-155.1,-216.7,-210.1,-374.2,-293.2,-337.9,-372,-258,-327,-121,-114,-105,,,,,,,
87,CHC AU Equity,CHARTER HALL GROUP,AUD,#N/A,#N/A,#N/A,#N/A,-9.8490000000000002,-27.835999999999999,-47.08,-24.745000000000001,-19.324999999999999,-35.03,-54.378999999999998,-57.143000000000001,-65.436999999999998,-82.284000000000006,-103.64400000000001,-115.56100000000001,-145.30000000000001,-152.30000000000001,-161.6,-171.3,-181.5,-195.4,,,,,,,
88,FLT AU Equity,FLIGHT CENTRE TRAVEL GROUP L,AUD,-24.919,-39.268000000000001,-42.621000000000002,-97.263999999999996,-45.390999999999998,-49.125,-80.980999999999995,-57.274999999999999,-25.937000000000001,-79.878,-88.995999999999995,-117.295,-146.78399999999999,-153.108,-158.35400000000001,-138.339,-155.62899999999999,-319.44099999999997,-99.096999999999994,0,0,-1.0089999999999999,,,,,,,
89,CGF AU Equity,CHALLENGER LTD,AUD,#N/A,#N/A,0,0,0,-68.8,-76.5,-76.8,-72.7,-75.400000000000006,-103.4,-122.1,-138,-152.69999999999999,-166.7,-181.6,-205.6,-215.8,-216.4,-64,-133.69999999999999,-122.5,,,,,,,
90,LTR AU Equity,LIONTOWN RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
91,BKW AU Equity,BRICKWORKS LTD,AUD,-19.100000000000001,-21.076000000000001,-35.746000000000002,-32.930999999999997,-42.460999999999999,-49.095999999999997,-51.087000000000003,-51.820999999999998,-58.158000000000001,-59.765000000000001,-59.765000000000001,-59.866,-60.695999999999998,-63.814,-68.418999999999997,-72.866,-77.691999999999993,-82.373999999999995,-86.963999999999999,-83.932000000000002,-94.100999999999999,-97.436000000000007,,,,,,,
92,CIA AU Equity,CHAMPION IRON LTD,AUD,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0078,-61.620199999999997,-114.262,,,,,,,
93,PMV AU Equity,PREMIER INVESTMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-48.649000000000001,-53.603999999999999,-71.319000000000003,-55.857999999999997,-57.445999999999998,-60.561999999999998,-78.033000000000001,-68.968999999999994,-80.352000000000004,-88.468000000000004,-104.483,-58.636000000000003,-165.17099999999999,-146.274,-237.244,,,,,,,
94,MTS AU Equity,METCASH LTD,AUD,-27.524999999999999,-43.445999999999998,-60.783000000000001,-102.92400000000001,-27.731999999999999,-97.867999999999995,-145,-168.3,-191.3,-199.4,-211.7,-243.9,-205.6,-54.6,0,-1.4,-102.4,-127.4,-118.2,-148.30000000000001,-198.5,-217.2,,,,,,,
95,BPT AU Equity,BEACH ENERGY LTD,AUD,0,-1.587,-2.1429999999999998,-3.0840000000000001,-3.351,-8.1609999999999996,-11.121,-13.035,-26.512,-12.14,-10.667999999999999,-15.919,-30.776,-29.5,-5.2,-20,-41.5,-45.5,-45.6,-45.6,-45.6,-68.400000000000006,,,,,,,
96,NHF AU Equity,NIB HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,0,0,0,-25.863,-31.741,-43.442,-60.917999999999999,-43.899000000000001,-44.991,-88.891999999999996,-51.581000000000003,-76.8,-87,-95.5,-104.7,-63.9,-114.3,-113.2,,,,,,,
97,SMR AU Equity,STANMORE RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,-8.1620000000000008,-3.585,0,0,#N/A,,,,,,,
98,BOQ AU Equity,BANK OF QUEENSLAND LTD,AUD,-20.568999999999999,-26.1,-22.6,-36.200000000000003,-42,-47.3,-57,-85.2,-68.099999999999994,-73.3,-88.8,-111.9,-133,-163,-180,-188,-282,-210,-95,-145,-232,-223,,,,,,,
99,APE AU Equity,EAGERS AUTOMOTIVE LTD,AUD,-4.2720000000000002,-4.335,-3.0310000000000001,-3.3370000000000002,-6.4470000000000001,-5.032,-10.704000000000001,-12.138,-27.875,-21.733000000000001,-20.283999999999999,-14.127000000000001,-42.47,-54.328000000000003,-61.64,-67.77,-69.828000000000003,-78.08,-28.905000000000001,-137.202,-165.684,#N/A,,,,,,,
100,ORA AU Equity,ORORA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,-36.200000000000003,-78.400000000000006,-101.7,-119.6,-144.19999999999999,-156.69999999999999,-606.6,-113,-134.80000000000001,-143.4,,,,,,,
101,NIC AU Equity,NICKEL INDUSTRIES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,-22.427800000000001,-100.0352,-104.911,#N/A,,,,,,,
102,NWL AU Equity,NETWEALTH GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7.38,-3.4849999999999999,-4.4790000000000001,-8.3000000000000007,-38.170999999999999,-32.088000000000001,-40.628999999999998,-47.542999999999999,-51.207999999999998,#N/A,,,,,,,
103,ILU AU Equity,ILUKA RESOURCES LTD,AUD,-49.3,-51.2,-51.2,-51.2,-51.2,-39.4,0,0,0,-117,-333.7,-62.8,-41.8,-79.5,-92.1,-25.1,-108.3,-99.9,-32.6,-55.4,-146.80000000000001,#N/A,,,,,,,
104,BRG AU Equity,BREVILLE GROUP LTD,AUD,-3.3519999999999999,-7.1079999999999997,-10.156000000000001,-10.72,-10.611000000000001,-2.7149999999999999,-4.9429999999999996,-7.7220000000000004,-9.6530000000000005,-18.709,-25.369,-33.173999999999999,-33.823999999999998,-35.125,-35.776000000000003,-38.378,-40.98,-45.533000000000001,-50.848999999999997,-45.63,-39.716999999999999,-42.834000000000003,,,,,,,
105,NEC AU Equity,NINE ENTERTAINMENT CO HOLDIN,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,-78.823999999999998,-114.699,-73.903999999999996,-87.075999999999993,-128.68600000000001,-170.53899999999999,-119.378,-213.17400000000001,-219.56,,,,,,,
106,SUL AU Equity,SUPER RETAIL GROUP LTD,AUD,#N/A,#N/A,-5,-7.1289999999999996,-7.9820000000000002,-9.5790000000000006,-12.782999999999999,-14.928000000000001,-14.395,-20.797000000000001,-31.7,-70.7,-77.7,-78.7,-81.900000000000006,-84.8,-91.7,-96.7,-56.2,-118.5,-185.2,-173.9,,,,,,,
107,AUB AU Equity,AUB GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,-3.5,-6.7569999999999997,-8.0210000000000008,-9.2810000000000006,-7.125,-7.2919999999999998,-11.792,-8.3230000000000004,-10.621,-9.9719999999999995,-12.028,-25.858000000000001,-27.454000000000001,-30.353999999999999,-20.603000000000002,-46.712000000000003,-41.677999999999997,-52.414999999999999,,,,,,,
108,CRN AU Equity,CORONADO GLOBAL RESOURCE-CDI,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,-587.08820000000003,-35.093499999999999,0,-1010.1561,#N/A,,,,,,,
109,AMP AU Equity,AMP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-138,-360,0,0,#N/A,,,,,,,
110,TLX AU Equity,TELIX PHARMACEUTICALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,#N/A,,,,,,,
111,PDN AU Equity,PALADIN ENERGY LTD,AUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
112,SFR AU Equity,SANDFIRE RESOURCES LTD,AUD,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,-19.888999999999999,-19.059000000000001,-22.308,-33.176000000000002,-41.485999999999997,-37.386000000000003,-45.030700000000003,-58.470799999999997,0,,,,,,,
113,NSR AU Equity,NATIONAL STORAGE REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-2.077,-21.131,-25.571999999999999,-28.946999999999999,-40.045000000000002,-41.301000000000002,-51.750999999999998,-63.171999999999997,-76.778999999999996,-104.88800000000001,,,,,,,
114,CSR AU Equity,CSR LTD,AUD,-256.2,-245.1,-131,-148.5,-144.9,-170.6,-111.8,-71.099999999999994,-65.7,-307.2,-75,-56.7,-45,-82.4,-144.9,-146.69999999999999,-163.19999999999999,-139.69999999999999,-140.5,-75.400000000000006,-182,-166.6,,,,,,,
115,ANN AU Equity,ANSELL LTD,AUD,-48.3,-1.7,-32.700000000000003,-24.7,-42.020699999999998,-42.920299999999997,-43.600700000000003,-61.334800000000001,-44.305199999999999,-42.4831,-43.547699999999999,-47.7,-53.496899999999997,-71.747699999999995,-82.692700000000002,-79.989900000000006,-78.854200000000006,-83.504199999999997,-91.290199999999999,-103.06140000000001,-119.6884,-93.5197,,,,,,,
116,DOW AU Equity,DOWNER EDI LTD,AUD,-11.242000000000001,-21.777999999999999,-22.35,-20.908999999999999,-36.853999999999999,-36.171999999999997,-54.518000000000001,-72.08,-66.003,-44.134999999999998,-10.997999999999999,-29.693999999999999,-95.6,-114.8,-113.1,-110.6,-156.69999999999999,-174.9,-90.7,-153.6,-171.4,-125.4,,,,,,,
117,DRR AU Equity,DETERRA ROYALTIES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-33.341000000000001,-122.61499999999999,-180.12299999999999,,,,,,,
118,HUB AU Equity,HUB24 LTD,AUD,#N/A,#N/A,#N/A,#N/A,-0.89100000000000001,0,0,0,0,0,0,0,0,0,0,0,0,-3.4232,-3.8269000000000002,-5.2746000000000004,-9.7729999999999997,-21.219000000000001,,,,,,,
119,CTD AU Equity,CORPORATE TRAVEL MANAGEMENT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-0.75,-5.8129999999999997,-7.4969999999999999,-9.1289999999999996,-12.609,-18.539000000000001,-27.553999999999998,-34.963999999999999,-42.262999999999998,-23.952999999999999,0,0,-16.096,,,,,,,
120,SGM AU Equity,SIMS LTD,AUD,-30.43,-38.366999999999997,-52.442,-118.41200000000001,-113.292,-120.026,-156.589,-159.93100000000001,-29.4,-52.4,-69.3,-20.399999999999999,0,-53.2,-46.8,-63.2,-106.8,-107.9,-50.6,-24.2,-140.19999999999999,-123.6,,,,,,,
121,ARB AU Equity,ARB CORP LTD,AUD,-3.4689999999999999,-4.415,-5.3653000000000004,-17.571000000000002,-7.3220000000000001,-7.9880000000000004,-9.3190000000000008,-10.318,-19.823,-15.946,-17.396000000000001,-19.207000000000001,-20.658999999999999,-21.888999999999999,-24.143999999999998,-26.129000000000001,-25.419,-23.783000000000001,-15.035,0,-50.302,-45.283999999999999,,,,,,,
122,VNT AU Equity,VENTIA SERVICES GROUP PTY LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-58.115000000000002,-78.004000000000005,-4.9000000000000004,-38.5,-75.5,#N/A,,,,,,,
123,WEB AU Equity,WEBJET LTD,AUD,0,0,0,0,0,0,-2.9969999999999999,-4.5039999999999996,-6.47,-8.1159999999999997,-8.7710000000000008,-9.7379999999999995,-10.52,-10.781000000000001,-11.12,-15.157,-21.3,-25.9,-18.3,-18.3,-12.2,0,,,,,,,
124,PRU AU Equity,PERSEUS MINING LTD,AUD,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29,-12.731,-39.316000000000003,,,,,,,
125,RGN AU Equity,REGION RE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-71,-72.599999999999994,-85.3,-92.5,-100.5,-119.6,-138.9,-115,-152.30000000000001,-174.3,,,,,,,
126,AWC AU Equity,ALUMINA LTD,AUD,-367.61959999999999,-399.79160000000002,-316.87889999999999,-305.5154,-309.63830000000002,-329.37759999999997,-294.19979999999998,0,-102.07299999999999,-165.33250000000001,-70.709699999999998,0,0,-144.12819999999999,-182.00470000000001,-274.31319999999999,-690.46220000000005,-766.58169999999996,-233.11420000000001,-243.53120000000001,-292.98750000000001,#N/A,,,,,,,
127,HDN AU Equity,HOMECO DAILY NEEDS REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-80.099999999999994,-164.6,,,,,,,
128,CLW AU Equity,CHARTER HALL LONG WALE REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-26.6,-49.728999999999999,-58.88,-91.863,-128.77600000000001,-158.416,-206.982,,,,,,,
129,PPT AU Equity,PERPETUAL LTD,AUD,-39.863,-64.234999999999999,-72.278000000000006,-158.09399999999999,-158.60900000000001,-179.03,-156.476,-76.167000000000002,-70.903999999999996,-87.817999999999998,-61.197000000000003,-37.781999999999996,-70.808000000000007,-97.805999999999997,-116.43600000000001,-121.09399999999999,-125.75,-123.422,-105.25,-72.414000000000001,-112.4,-131.6,,,,,,,
130,DEG AU Equity,DE GREY MINING LTD,AUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
131,DHG AU Equity,DOMAIN HOLDINGS AUSTRALIA LT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-8.25,-29.888000000000002,-38.031999999999996,-39.505000000000003,-5.04,-39.314999999999998,-42.494999999999997,,,,,,,
132,BWP AU Equity,BWP TRUST,AUD,-13.034000000000001,-12.803000000000001,-13.016999999999999,-25.93,-37.347999999999999,-38.613999999999997,-39.518999999999998,-27.395,-27.186,-31.986000000000001,-55.514000000000003,-54.658000000000001,-59.616,-78.286000000000001,-105.736,-110.041,-113.446,-115.372,-126.935,-117.492,-117.492,-117.492,,,,,,,
133,GOR AU Equity,GOLD ROAD RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.992000000000001,-12.696999999999999,#N/A,,,,,,,
134,PXA AU Equity,PEXA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,,,,,,,
135,APM AU Equity,APM HUMAN SERVICES INTERNATI,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-91.718000000000004,,,,,,,
136,LOV AU Equity,LOVISA HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-14.590999999999999,-11.276999999999999,-12.6,-21.632000000000001,-33.780999999999999,-15.866,-37.610999999999997,-59.103000000000002,-80.873999999999995,,,,,,,
137,RMS AU Equity,RAMELIUS RESOURCES LTD,AUD,#N/A,#N/A,0,0,0,0,-0.78069999999999995,0,0,-5.8280000000000003,0,0,0,0,0,0,0,0,-6.5789999999999997,-16.170000000000002,-20.352,-7.2190000000000003,,,,,,,
138,DDR AU Equity,DICKER DATA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,-3.7,-1.9159999999999999,-1.9,-2.2000000000000002,-2.4113000000000002,-4.8710000000000004,-8.2319999999999993,-6.4119999999999999,-14.003,-23.79,-25.443000000000001,-27.78,-38.984000000000002,-53.889000000000003,-56.893000000000001,-91.323999999999998,#N/A,,,,,,,
139,BAP AU Equity,BAPCOR LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7.73,0,0,-94.313000000000002,-6.5430000000000001,-23.728000000000002,-25.501000000000001,-31.780999999999999,-33.409999999999997,-35.65,-62.790999999999997,-71.277000000000001,-74.671000000000006,,,,,,,
140,IVC AU Equity,INVOCARE LTD,AUD,0,-15,-6.08,-25.503,-13.81,-15.708,-20.381,-18.975999999999999,-23.748000000000001,-25.36,-34.39,-37.405999999999999,-38.783999999999999,-40.156999999999996,-43.188000000000002,-48.411000000000001,-46.786999999999999,-32.741999999999997,-29.513999999999999,-23.765999999999998,-36.015999999999998,#N/A,,,,,,,
141,CIP AU Equity,CENTURIA INDUSTRIAL REIT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-7.2270000000000003,-7.9459999999999997,-14.573,-22.533000000000001,-42.368000000000002,-44.67,-45.21,-44.683999999999997,-54.064,-79.503,-92.414000000000001,-103.652,,,,,,,
142,CQR AU Equity,CHARTER HALL RETAIL REIT,AUD,-25.974,-26.867999999999999,-31.826000000000001,-47.387999999999998,-82.8,-145.1,-133.30000000000001,-108.8,-66.7,-58.3,-77.7,-70.7,-65.099999999999994,-75.2,-86.2,-105.3,-113.3,-106.1,-108.6,-106.3,-113.8,-150,,,,,,,
143,CMM AU Equity,CAPRICORN METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0,-8.8999999999999999E-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
144,TAH AU Equity,TABCORP HOLDINGS LTD,AUD,-212.72499999999999,-239.62799999999999,-208.79900000000001,-243.7,-299.5,-348.4,-385.2,-341,-303.39999999999998,-269.7,-111.4,-116.1,-67,-357.6,-173.3,-194.5,-548.79999999999995,-393,-392,-145.80000000000001,-279.8,-122.9,,,,,,,
145,OGC CN Equity,OCEANAGOLD CORP,AUD,#N/A,#N/A,#N/A,-3.6036999999999999,0,0,0,0,0,0,0,0,0,-16.264399999999998,-32.630400000000002,-16.021599999999999,-24.9129,-9.0642999999999994,0,0,0,#N/A,,,,,,,
146,JLG AU Equity,JOHNS LYNG GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,-4.2169999999999996,-10.667,-9.827,-13.308999999999999,-19.579000000000001,,,,,,,
147,BGL AU Equity,BELLEVUE GOLD LTD,AUD,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
148,EVT AU Equity,EVT LTD,AUD,-12.481999999999999,-13.73,-15.602,-17.539000000000001,-24.532,-32.988,-37.262999999999998,-38.898000000000003,-37.503999999999998,-58.987000000000002,-65.625,-64.224000000000004,-67.435000000000002,-69.040999999999997,-91.519000000000005,-81.885999999999996,-83.563999999999993,-83.730999999999995,-83.822000000000003,0,0,-41.945,,,,,,,
149,NUF AU Equity,NUFARM LTD,AUD,-27.87,-28.658000000000001,-34.457000000000001,-41.043999999999997,-46.429000000000002,-53.451000000000001,-58.421999999999997,-53.207999999999998,-34.024999999999999,-0.38800000000000001,-7.6139999999999999,-14.727,-18.370999999999999,-20.913,-24.919,-29.88,-35.58,-18.923999999999999,0,0,-29.957000000000001,#N/A,,,,,,,
150,LIC AU Equity,LIFESTYLE COMMUNITIES LTD,AUD,0,0,0,0,0,0,0,0,0,0,-2.3104,-0.78169999999999995,0,0,-2.5949,-3.1274000000000002,-4.1818,-5.2270000000000003,-6.2709999999999999,-5.7480000000000002,-9.9320000000000004,-12.025,,,,,,,
151,IPH AU Equity,IPH LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-37.222000000000001,-26.81,-33.786000000000001,-40.406999999999996,-37.966999999999999,-45.386000000000003,-47.88,-49.948999999999998,-57.670999999999999,-55.536000000000001,,,,,,,
152,KLS AU Equity,KELSIAN GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-7,-4.5,-7.7824999999999998,-4.0259999999999998,-5.4985999999999997,-5.7610000000000001,-7.6239999999999997,-13.654,-14.667,-14.685,-18.079999999999998,-25.116,-34.944000000000003,-37.152000000000001,,,,,,,
153,EMR AU Equity,EMERALD RESOURCES NL,AUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,,,,,,,
154,PSI AU Equity,PSC INSURANCE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.0916999999999999,-0.39510000000000001,-2.7143999999999999,-7.6360000000000001,-10.148,-15.94,-19.09,-22.565000000000001,-27.643000000000001,-35.866999999999997,-43.597000000000001,,,,,,,
155,INA AU Equity,INGENIA COMMUNITIES GROUP,AUD,#N/A,#N/A,-3.3210000000000002,-11.587,-20.161999999999999,-35.249000000000002,-17.254999999999999,0,0,0,-4.2350000000000003,-5.8849999999999998,-10.105,-12.513,-17.951000000000001,-21.103999999999999,-24.295000000000002,-28.876999999999999,-30.657,-39.167000000000002,-44.834000000000003,#N/A,,,,,,,
156,PNI AU Equity,PINNACLE INVESTMENT MANAGEME,AUD,#N/A,#N/A,#N/A,#N/A,-5.8890000000000002,-13.701000000000001,-2.871,-4.7850000000000001,-4.1769999999999996,-2.0979999999999999,0,0,0,-4.6020000000000003,-4.0330000000000004,-11.907,-13.694000000000001,-21.465,-27.847000000000001,-36.880000000000003,-65.881,-63.079000000000001,,,,,,,
157,GMD AU Equity,GENESIS MINERALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
158,SGR AU Equity,STAR ENTERTAINMENT GRP LTD/T,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,-27.5,-33,-49.5,-74.3,-94.9,-123.9,-132.1,-215.6,-91.7,-75.099999999999994,0,0,,,,,,,
159,GNC AU Equity,GRAINCORP LTD-A,AUD,-25.373000000000001,-11.286,-18.834,-14.34,-10.225,-13.676,0,0,-44.165999999999997,-69.400000000000006,-129,-137,-80.099999999999994,-28.6,-22.9,-42.3,-52.6,-18.3,0,-34.299999999999997,-76.5,#N/A,,,,,,,
160,AZS AU Equity,AZURE MINERALS LTD,AUD,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
161,BOE AU Equity,BOSS ENERGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
162,MP1 AU Equity,MEGAPORT LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0,0,0,0,,,,,,,
163,MAQ AU Equity,MACQUARIE TECHNOLOGY GROUP L,AUD,0,0,0,0,0,0,0,0,0,-10.416,-5.0270000000000001,-5.032,-5.032,0,-10.484,-10.484,-10.516,-5.274,0,0,0,0,,,,,,,
164,GUD AU Equity,G.U.D. HOLDINGS LTD,AUD,-9.5250000000000004,-12.217000000000001,-19.443999999999999,-27.91,-32.353999999999999,-35.948999999999998,-38.345999999999997,-37.587000000000003,-28.302,-29.942,-32.951999999999998,-70.771000000000001,-38.506,-26.957000000000001,-35.820999999999998,-37.712000000000003,-42.231000000000002,-45.837000000000003,-48.552,-25.494,-39.689,-54.948999999999998,,,,,,,
165,UMG AU Equity,UNITED MALT GRP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,-17.7,-15,#N/A,,,,,,,
166,GOZ AU Equity,GROWTHPOINT PROPERTIES AUSTR,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0,-20.959,-15.234,-11.375,-29.379000000000001,-45.417000000000002,-67.760999999999996,-77.403000000000006,-101.20099999999999,-114.405,-140.077,-144.875,-158.6,-175.5,-154.4,-157.5,-162.4,,,,,,,
167,HMC AU Equity,HMC CAPITAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-8.9,-36.698999999999998,-34.832000000000001,-36.061999999999998,,,,,,,
168,CGC AU Equity,COSTA GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,-18.988,-31.916,-38.363999999999997,-27.219000000000001,-24.048999999999999,-38.616999999999997,-41.801000000000002,#N/A,,,,,,,
169,CDA AU Equity,CODAN LTD,AUD,-2.9929999999999999,-6.69,-7.8849999999999998,-8.84,-9.7230000000000008,-10.532999999999999,-10.532999999999999,-10.532999999999999,-11.49,-13.952,0,-20.343,-15.039,-5.3109999999999999,-7.0819999999999999,-17.724,-19.593,-26.873000000000001,-26.998000000000001,-38.808999999999997,-53.360999999999997,-43.48,,,,,,,
170,KAR AU Equity,KAROON ENERGY LTD,AUD,#N/A,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
