Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,
71,IEL AU Equity,IDP EDUCATION LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
72,SDF AU Equity,STEADFAST GROUP LTD,AUD,37621,37986,38352,38717,39082,39447,39813,40178,40543,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
73,IPL AU Equity,INCITEC PIVOT LTD,AUD,37529,37894,38260,38625,38990,39355,39721,40086,40451,40816,41182,41547,41912,42277,42643,43008,43373,43738,44104,44469,44834,#NA,,,,,,,
74,ALU AU Equity,ALTIUM LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
75,ALQ AU Equity,ALS LTD,AUD,37346,37711,38077,38442,38807,39172,39538,39903,40268,40633,40999,41364,41729,42094,42460,42825,43190,43555,43921,44286,44651,45016,,,,,,,
76,CWY AU Equity,CLEANAWAY WASTE MANAGEMENT L,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
77,BLD AU Equity,BORAL LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
78,BEN AU Equity,BENDIGO AND ADELAIDE BANK,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
79,JBH AU Equity,JB HI-FI LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
80,NHC AU Equity,NEW HOPE CORP LTD,AUD,37468,37833,38199,38564,38929,39294,39660,40025,40390,40755,41121,41486,41851,42216,42582,42947,43312,43677,44043,44408,44773,45138,,,,,,,
81,TNE AU Equity,TECHNOLOGY ONE LTD,AUD,37437,37802,38168,38533,38898,39263,39721,40086,40451,40816,41182,41547,41912,42277,42643,43008,43373,43738,44104,44469,44834,#NA,,,,,,,
82,QUB AU Equity,QUBE HOLDINGS LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
83,HVN AU Equity,HARVEY NORMAN HOLDINGS LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
84,DMP AU Equity,DOMINO'S PIZZA ENTERPRISES L,AUD,37437,37801,38165,38536,38900,39264,39628,39992,40363,40727,41091,41455,41819,42183,42554,42918,43282,43646,44010,44374,44745,45109,,,,,,,
85,VEA AU Equity,VIVA ENERGY GROUP LTD,AUD,37621,37986,38352,38717,39082,39447,39813,40178,40543,40908,41274,41639,42004,42369,42735,43100,43465,43830,44196,44561,44926,#NA,,,,,,,
86,LLC AU Equity,LENDLEASE GROUP,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
87,CHC AU Equity,CHARTER HALL GROUP,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
88,FLT AU Equity,FLIGHT CENTRE TRAVEL GROUP L,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
89,CGF AU Equity,CHALLENGER LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
90,LTR AU Equity,LIONTOWN RESOURCES LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
91,BKW AU Equity,BRICKWORKS LTD,AUD,37437,37802,38168,38564,38929,39294,39660,40025,40390,40755,41121,41486,41851,42216,42582,42947,43312,43677,44043,44408,44773,45138,,,,,,,
92,CIA AU Equity,CHAMPION IRON LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41729,42094,42460,42825,43190,43555,43921,44286,44651,45016,,,,,,,
93,PMV AU Equity,PREMIER INVESTMENTS LTD,AUD,37462,37827,38193,38558,38923,39288,39654,40019,40390,40754,41118,41482,41846,42210,42581,42945,43309,43676,44037,44408,44772,45136,,,,,,,
94,MTS AU Equity,METCASH LTD,AUD,37376,37741,38107,38472,38837,39202,39568,39933,40298,40663,41029,41394,41759,42124,42490,42855,43220,43585,43951,44316,44681,45046,,,,,,,
95,BPT AU Equity,BEACH ENERGY LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
96,NHF AU Equity,NIB HOLDINGS LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44012,44377,44742,45107,,,,,,,
97,SMR AU Equity,STANMORE RESOURCES LTD,AUD,37437,37802,38168,38533,38898,39263,39629,39994,40359,40724,41090,41455,41820,42185,42551,42916,43281,43646,44196,44561,44926,#NA,,,,,,,
